3.582e+01 1.932e+02 2.000e+02 6.800e+01 2.000e+02 6.010e+01
3.596e+01 1.851e+02 2.000e+02 2.000e+02 2.000e+02 6.014e+01
3.607e+01 2.000e+02 1.779e+02 3.325e+01 2.000e+02 6.149e+01
3.620e+01 1.703e+02 2.000e+02 2.000e+02 2.000e+02 6.475e+01
3.632e+01 1.625e+02 2.000e+02 1.645e+02 2.000e+02 6.762e+01
3.643e+01 2.000e+02 1.603e+02 1.065e+02 2.000e+02 7.193e+01
3.653e+01 7.662e+01 5.371e+01 1.054e+02 2.000e+02 5.051e+01
3.665e+01 2.000e+02 5.768e+01 1.104e+02 2.000e+02 5.490e+01
3.674e+01 1.344e+02 5.260e+01 1.048e+02 5.349e+01 5.566e+01
3.683e+01 1.269e+02 4.176e+01 3.202e+01 4.957e+01 4.947e+01
3.692e+01 1.202e+02 5.067e+01 9.114e+01 4.873e+01 4.710e+01
3.700e+01 1.127e+02 4.762e+01 5.453e+01 4.463e+01 5.523e+01
3.709e+01 1.068e+02 5.340e+01 8.543e+01 4.855e+01 4.845e+01
3.718e+01 1.001e+02 8.863e+01 7.091e+01 4.992e+01 8.126e+01
3.728e+01 9.270e+01 9.468e+01 7.704e+01 5.110e+01 6.515e+01
3.738e+01 8.568e+01 2.000e+02 7.262e+01 5.420e+01 7.526e+01
3.746e+01 5.008e+01 4.284e+01 6.860e+01 5.530e+01 3.903e+01
3.756e+01 7.356e+01 2.000e+02 6.570e+01 5.710e+01 6.524e+01
3.767e+01 6.818e+01 2.000e+02 6.307e+01 2.000e+02 6.478e+01
3.777e+01 6.301e+01 1.035e+02 6.112e+01 1.999e+02 6.186e+01
3.786e+01 5.768e+01 1.005e+02 5.677e+01 2.000e+02 6.009e+01
3.796e+01 5.351e+01 2.825e+01 3.546e+01 2.000e+02 5.913e+01
3.809e+01 4.973e+01 2.000e+02 4.665e+01 2.000e+02 5.875e+01
3.821e+01 2.000e+02 2.000e+02 4.048e+01 1.195e+02 5.888e+01
3.833e+01 2.000e+02 2.000e+02 3.499e+01 2.000e+02 4.347e+01
3.846e+01 2.000e+02 2.000e+02 3.123e+01 2.000e+02 3.602e+01
3.857e+01 2.000e+02 2.000e+02 2.811e+01 6.341e+01 3.047e+01
3.868e+01 2.000e+02 2.000e+02 2.760e+01 6.282e+01 2.756e+01
3.878e+01 2.000e+02 7.330e+01 2.646e+01 6.256e+01 2.585e+01
3.889e+01 2.000e+02 2.000e+02 2.866e+01 6.145e+01 2.469e+01
3.898e+01 2.000e+02 1.725e+02 2.893e+01 6.104e+01 2.470e+01
3.908e+01 5.328e+01 2.000e+02 4.708e+01 6.007e+01 2.528e+01
3.919e+01 2.000e+02 2.000e+02 4.780e+01 5.964e+01 2.667e+01
3.927e+01 6.378e+01 5.905e+01 4.762e+01 5.864e+01 2.865e+01
3.938e+01 2.000e+02 2.000e+02 5.733e+01 5.765e+01 3.181e+01
3.949e+01 2.000e+02 2.000e+02 4.835e+01 5.736e+01 3.464e+01
3.961e+01 2.000e+02 2.000e+02 5.607e+01 5.695e+01 3.898e+01
3.975e+01 2.000e+02 2.000e+02 1.304e+02 2.000e+02 4.492e+01
3.989e+01 2.000e+02 2.000e+02 1.126e+02 2.000e+02 4.820e+01
3.998e+01 1.080e+02 7.182e+01 6.613e+01 1.531e+02 4.912e+01
4.009e+01 1.320e+02 2.000e+02 8.000e+01 1.120e+02 4.749e+01
4.021e+01 2.000e+02 1.706e+02 9.118e+01 2.000e+02 5.393e+01
4.031e+01 2.000e+02 8.069e+01 7.172e+01 7.187e+01 5.633e+01
4.043e+01 1.178e+02 2.000e+02 7.348e+01 2.000e+02 5.956e+01
4.052e+01 8.381e+01 5.034e+01 7.963e+01 5.637e+01 6.247e+01
4.060e+01 6.800e+01 1.096e+02 7.720e+01 5.754e+01 6.590e+01
4.072e+01 2.000e+02 2.000e+02 7.495e+01 5.896e+01 4.730e+01
4.084e+01 2.000e+02 2.000e+02 7.392e+01 6.063e+01 7.254e+01
4.094e+01 2.000e+02 6.795e+01 7.480e+01 6.045e+01 7.200e+01
4.103e+01 8.381e+01 6.371e+01 5.663e+01 5.959e+01 7.240e+01
4.116e+01 2.000e+02 2.000e+02 2.000e+02 5.908e+01 7.373e+01
4.129e+01 2.000e+02 2.000e+02 2.000e+02 6.130e+01 7.495e+01
4.141e+01 1.430e+02 2.000e+02 1.201e+02 2.000e+02 1.950e+01
4.156e+01 2.000e+02 2.000e+02 2.000e+02 2.000e+02 7.929e+01
4.168e+01 6.522e+01 2.000e+02 2.000e+02 1.989e+02 8.178e+01
4.177e+01 6.622e+01 6.660e+01 3.820e+01 1.965e+02 8.298e+01
4.187e+01 2.000e+02 4.903e+01 2.811e+01 9.171e+01 4.993e+01
4.202e+01 2.000e+02 1.919e+02 2.000e+02 2.000e+02 9.096e+01
4.215e+01 2.000e+02 4.260e+01 2.000e+02 2.000e+02 9.838e+01
4.228e+01 2.000e+02 3.185e+01 2.000e+02 2.000e+02 1.059e+02
4.237e+01 6.853e+01 2.770e+01 2.000e+02 2.897e+01 7.685e+01
4.245e+01 5.971e+01 2.480e+01 8.936e+01 2.861e+01 7.893e+01
4.256e+01 2.000e+02 2.424e+01 2.000e+02 2.350e+01 7.989e+01
4.266e+01 2.000e+02 2.460e+01 1.380e+02 2.439e+01 6.842e+01
4.278e+01 2.000e+02 2.000e+02 1.014e+02 2.208e+01 1.134e+02
4.287e+01 1.685e+02 3.622e+01 1.074e+02 2.354e+01 4.965e+01
4.299e+01 2.000e+02 2.000e+02 2.000e+02 2.525e+01 1.078e+02
4.311e+01 2.000e+02 2.000e+02 1.115e+02 2.836e+01 1.099e+02
4.323e+01 2.000e+02 2.000e+02 1.085e+02 3.123e+01 1.074e+02
4.331e+01 7.295e+01 5.102e+01 2.100e+01 3.302e+01 1.088e+02
4.342e+01 2.000e+02 7.664e+01 -2.825e+13 3.458e+01 7.438e+01
4.353e+01 2.000e+02 5.602e+01 -2.825e+13 3.620e+01 1.014e+02
4.365e+01 2.000e+02 2.000e+02 1.006e+02 3.608e+01 1.014e+02
4.373e+01 9.214e+01 5.222e+01 3.593e+01 3.529e+01 1.022e+02
4.385e+01 2.000e+02 1.335e+02 2.000e+02 3.621e+01 5.875e+01
4.394e+01 2.000e+02 1.383e+02 2.842e+01 3.598e+01 1.067e+02
4.403e+01 6.844e+01 9.389e+01 7.957e+01 3.554e+01 1.096e+02
4.413e+01 1.607e+02 5.837e+01 3.840e+01 3.507e+01 6.503e+01
4.424e+01 1.876e+02 2.000e+02 3.816e+01 3.460e+01 1.066e+02
4.436e+01 2.000e+02 1.115e+02 1.018e+02 3.481e+01 5.580e+01
4.446e+01 2.000e+02 3.739e+01 1.746e+02 3.411e+01 1.280e+02
4.455e+01 5.225e+01 3.533e+01 1.105e+02 3.198e+01 1.267e+02
4.465e+01 2.000e+02 3.443e+01 4.831e+01 3.125e+01 4.984e+01
4.475e+01 2.000e+02 3.602e+01 1.638e+02 3.202e+01 1.265e+02
4.484e+01 9.854e+01 1.078e+02 3.954e+01 3.227e+01 5.535e+01
4.494e+01 2.000e+02 4.103e+01 1.547e+02 3.331e+01 8.760e+01
4.506e+01 1.518e+02 2.000e+02 1.523e+02 3.531e+01 1.541e+02
4.515e+01 1.450e+02 7.269e+01 1.443e+02 3.641e+01 1.642e+02
4.524e+01 7.819e+01 5.135e+01 3.081e+01 3.897e+01 6.672e+01
4.533e+01 1.337e+02 6.594e+01 1.325e+02 4.246e+01 1.525e+02
4.543e+01 1.281e+02 6.352e+01 1.271e+02 4.284e+01 1.494e+02
4.552e+01 8.394e+01 6.421e+01 3.844e+01 4.487e+01 7.930e+01
4.564e+01 1.166e+02 2.000e+02 1.176e+02 4.922e+01 1.649e+02
4.575e+01 1.094e+02 2.000e+02 1.119e+02 5.328e+01 1.631e+02
4.585e+01 1.019e+02 2.000e+02 1.049e+02 5.543e+01 5.117e+01
4.596e+01 9.530e+01 2.000e+02 9.702e+01 5.881e+01 1.315e+02
4.606e+01 8.760e+01 2.000e+02 8.927e+01 6.288e+01 1.511e+02
4.617e+01 6.590e+01 2.000e+02 5.119e+01 6.840e+01 1.641e+02
4.630e+01 7.204e+01 2.000e+02 3.225e+01 2.000e+02 2.000e+02
4.643e+01 6.464e+01 2.000e+02 6.357e+01 2.000e+02 1.166e+02
4.654e+01 5.975e+01 2.000e+02 2.217e+01 2.000e+02 1.167e+02
4.666e+01 5.707e+01 2.000e+02 5.204e+01 2.000e+02 5.645e+01
4.679e+01 2.000e+02 2.000e+02 4.783e+01 2.000e+02 5.018e+01
4.691e+01 2.000e+02 2.000e+02 4.673e+01 7.551e+01 4.670e+01
4.702e+01 2.000e+02 2.000e+02 4.529e+01 7.467e+01 4.453e+01
4.714e+01 2.000e+02 2.000e+02 4.666e+01 7.218e+01 4.332e+01
4.725e+01 2.000e+02 2.000e+02 4.781e+01 6.982e+01 4.373e+01
4.735e+01 2.000e+02 7.051e+01 5.456e+01 3.900e+01 4.654e+01
4.744e+01 2.000e+02 6.031e+01 9.146e+01 4.013e+01 4.691e+01
4.756e+01 2.000e+02 6.453e+01 2.000e+02 6.468e+01 4.982e+01
4.766e+01 2.000e+02 2.581e+01 1.274e+02 6.191e+01 5.233e+01
4.777e+01 2.000e+02 5.862e+01 2.000e+02 5.951e+01 5.440e+01
4.787e+01 2.000e+02 5.965e+01 2.275e+01 5.819e+01 5.456e+01
4.798e+01 2.000e+02 6.015e+01 2.000e+02 3.070e+01 5.507e+01
4.810e+01 2.000e+02 -2.825e+13 4.972e+01 5.769e+01 5.441e+01
4.819e+01 2.000e+02 6.116e+01 5.806e+01 3.461e+01 5.221e+01
4.830e+01 2.000e+02 2.000e+02 5.608e+01 3.483e+01 5.666e+01
4.841e+01 2.000e+02 2.000e+02 5.470e+01 3.915e+01 4.231e+01
4.853e+01 2.000e+02 6.508e+01 5.455e+01 5.978e+01 5.152e+01
4.861e+01 9.552e+01 3.555e+01 5.607e+01 4.035e+01 4.311e+01
4.869e+01 7.264e+01 6.001e+01 5.770e+01 3.483e+01 5.291e+01
4.881e+01 2.000e+02 5.808e+01 2.000e+02 5.541e+01 5.316e+01
4.889e+01 6.903e+01 5.914e+01 1.440e+01 5.489e+01 5.471e+01
4.900e+01 2.000e+02 5.655e+01 2.000e+02 5.502e+01 5.492e+01
4.910e+01 2.000e+02 5.546e+01 1.975e+02 5.365e+01 5.506e+01
4.920e+01 2.000e+02 5.542e+01 6.080e+01 5.365e+01 5.576e+01
4.930e+01 2.000e+02 5.723e+01 5.888e+01 5.400e+01 5.490e+01
4.938e+01 9.198e+01 5.610e+01 3.223e+01 5.471e+01 5.506e+01
4.949e+01 2.000e+02 5.852e+01 1.308e+01 5.449e+01 5.370e+01
4.960e+01 2.000e+02 5.838e+01 5.827e+01 5.434e+01 5.423e+01
4.970e+01 2.000e+02 5.476e+01 1.611e+02 5.269e+01 5.522e+01
4.981e+01 4.871e+01 5.233e+01 1.552e+02 8.971e+01 5.621e+01
4.992e+01 4.941e+01 5.309e+01 1.527e+02 5.062e+01 6.538e+01
5.000e+01 3.480e+01 5.458e+01 6.483e+01 5.009e+01 5.745e+01
5.012e+01 2.000e+02 2.000e+02 6.121e+01 5.109e+01 5.715e+01
5.023e+01 2.000e+02 8.324e+01 -2.825e+13 4.759e+01 5.535e+01
5.034e+01 2.000e+02 2.000e+02 7.052e+01 5.486e+01 5.496e+01
5.046e+01 2.000e+02 2.000e+02 5.453e+01 5.558e+01 5.406e+01
5.058e+01 2.000e+02 2.000e+02 5.521e+01 5.511e+01 5.340e+01
5.069e+01 2.000e+02 2.000e+02 4.668e+01 5.486e+01 5.354e+01
5.078e+01 1.359e+02 5.767e+01 5.970e+01 5.500e+01 5.425e+01
5.088e+01 2.000e+02 5.586e+01 1.016e+02 5.400e+01 5.475e+01
5.099e+01 2.000e+02 5.682e+01 1.189e+02 5.351e+01 5.622e+01
5.111e+01 2.000e+02 2.000e+02 1.158e+02 5.403e+01 5.646e+01
5.120e+01 7.791e+01 5.560e+01 6.652e+01 5.498e+01 5.652e+01
5.128e+01 8.620e+01 5.682e+01 1.095e+02 5.315e+01 5.576e+01
5.139e+01 6.058e+01 1.052e+02 3.447e+01 5.419e+01 3.507e+01
5.150e+01 2.000e+02 2.000e+02 1.787e+01 5.611e+01 5.460e+01
5.161e+01 2.000e+02 2.000e+02 5.455e+01 5.739e+01 5.268e+01
5.173e+01 2.000e+02 2.000e+02 6.538e+01 5.851e+01 5.224e+01
5.184e+01 2.000e+02 2.000e+02 5.622e+01 5.796e+01 5.285e+01
5.196e+01 2.000e+02 5.950e+01 2.000e+02 5.627e+01 5.322e+01
